latitude,longitude,rwi,error
19.4251534,-99.8327637,-0.007,0.5
17.6754275,-93.7902832,-0.562,0.508
21.7697025,-100.9533691,-0.072,0.43
17.1722825,-92.6257324,-0.784,0.455
19.5080198,-99.3273926,0.103,0.523
19.3007745,-99.1955566,1.273,0.503
19.9630226,-97.5695801,0.33,0.511
19.3629758,-101.8103027,-0.658,0.428
20.2106559,-87.4621582,1.134,0.601
29.3151407,-110.9289551,-0.017,0.464
19.7770419,-100.579834,-0.584,0.386
19.1970531,-103.7438965,0.574,0.416
21.8309063,-99.3713379,-0.474,0.429
18.7190968,-97.635498,0.578,0.505
17.4449916,-94.2297363,-0.164,0.48
24.3170649,-99.8986816,0.087,0.457
21.6880569,-105.4797363,-0.363,0.401
18.7190968,-101.8322754,-0.343,0.453
21.6880569,-105.3479004,0.569,0.418
32.6116159,-115.6311035,-0.538,0.446
21.7492955,-97.5915527,-0.491,0.448
16.8991717,-94.6691895,-0.437,0.547
22.6444321,-101.1291504,-0.427,0.379
19.5701418,-99.2834473,0.002,0.529
32.7041107,-114.7302246,0.437,0.48
21.606365,-101.4147949,0.283,0.42
29.1041762,-111.0168457,1.176,0.42
19.0517333,-96.2731934,0.136,0.526
20.4373076,-101.9641113,-0.023,0.447
19.176301,-100.1623535,0.146,0.509
23.8556976,-106.6442871,-0.034,0.429
20.8074712,-102.9089355,-0.381,0.42
23.9561359,-99.1955566,-0.326,0.457
16.9832482,-96.6247559,0.451,0.522
25.3539542,-107.5671387,-0.063,0.44
17.1932744,-92.3400879,0.158,0.543
17.7382226,-91.6149902,-0.446,0.594
19.9217124,-97.7233887,-0.124,0.569
21.2381821,-98.9978027,-0.428,0.482
20.8690774,-102.7770996,-0.336,0.467
20.1487843,-97.9870605,-0.235,0.519
16.0774856,-91.5270996,-0.419,0.424
20.3137206,-98.4484863,-0.52,0.485
21.9939882,-100.0305176,-0.39,0.397
25.5126996,-103.2165527,0.37,0.5
20.0456105,-97.130127,-0.406,0.505
19.01019,-101.3708496,-0.224,0.389
32.2406821,-116.5100098,-0.341,0.381
16.6256648,-93.0432129,-0.293,0.478
16.7309063,-92.3181152,-0.543,0.45
25.2745031,-99.9206543,-0.104,0.444
20.7869302,-97.8112793,-0.633,0.479
25.6712354,-108.4240723,-0.019,0.426
27.8876388,-108.5339355,-0.655,0.334
22.8673176,-102.4035645,0.265,0.466
23.91597,-99.041748,0.16,0.423
19.9217124,-99.9865723,0.287,0.495
21.5859348,-101.1950684,-0.003,0.41
19.1347889,-98.3605957,0.371,0.535
18.7815164,-96.6027832,-0.173,0.522
16.9201944,-96.932373,-0.327,0.435
22.9280413,-105.1281738,-0.615,0.353
20.4578958,-101.1950684,0.505,0.426
20.9306583,-104.864502,-0.571,0.404
19.8390597,-98.2507324,-0.463,0.497
16.7729866,-92.9553223,-0.375,0.54
20.6636257,-99.9645996,1.131,0.463
20.4373076,-102.9528809,0.179,0.436
25.9679218,-108.380127,-0.078,0.445
21.0742486,-97.635498,-0.029,0.51
21.0742486,-103.0627441,-0.412,0.401
27.6154056,-105.3039551,0.22,0.466
19.3422447,-100.2282715,-0.495,0.421
17.1722825,-96.7565918,-0.004,0.531
20.4167166,-98.2287598,-0.46,0.502
18.6566542,-96.0534668,-0.049,0.501
17.4869108,-95.7678223,-0.261,0.552
21.8513017,-100.7116699,-0.191,0.402
18.5317,-99.6569824,-0.821,0.498
21.0947502,-104.7106934,-0.407,0.397
26.4410651,-107.2375488,-0.373,0.35
15.1675773,-92.5598145,-0.156,0.567
24.0966182,-104.666748,-0.317,0.453
19.9423689,-100.513916,-0.135,0.45
16.7309063,-92.6477051,1.253,0.528
19.4665919,-101.2390137,-0.196,0.395
28.0041014,-110.8630371,-0.229,0.417
17.9264757,-94.954834,-0.407,0.603
17.1512882,-92.8015137,-0.405,0.441
19.3422447,-104.9523926,0.437,0.451
21.115249,-99.744873,0.048,0.478
20.1487843,-98.6682129,0.868,0.538
20.8896072,-103.0407715,-0.363,0.419
17.4240283,-99.1516113,-0.522,0.514
20.1075229,-105.3039551,0.128,0.402
18.1771685,-96.6247559,-0.558,0.419
20.6841834,-98.5803223,-0.361,0.531
22.2789302,-101.2609863,-0.254,0.415
21.3405481,-98.2727051,0.158,0.461
20.0662507,-99.5910645,0.443,0.456
20.3961229,-103.9855957,0.199,0.442
20.8074712,-89.4616699,1.06,0.572
17.9055685,-96.5808105,-0.603,0.421
17.0882909,-96.6467285,0.545,0.55
17.4659524,-92.076416,-0.25,0.45
20.004322,-101.6784668,-0.278,0.429
16.6677684,-97.7893066,-0.236,0.541
20.6841834,-98.2287598,-0.273,0.549
22.6444321,-99.1516113,-0.06,0.455
17.8428322,-92.6037598,0.273,0.547
16.8781467,-91.9885254,-0.365,0.438
19.6736252,-100.2282715,-0.443,0.421
32.3706824,-115.0817871,-0.072,0.445
18.9686362,-99.7009277,0.156,0.563
26.8142658,-105.6335449,0.467,0.456
18.2397857,-96.1413574,0.254,0.601
21.3405481,-97.5476074,-0.147,0.472
16.5835521,-98.8879395,-0.428,0.476
20.2931131,-98.8659668,-0.66,0.505
17.3401514,-100.3820801,-0.631,0.421
26.5787018,-109.3029785,-0.253,0.411
28.4300525,-106.270752,0.268,0.411
16.3306825,-98.2507324,-0.113,0.493
24.8365952,-99.5910645,-0.154,0.432
27.3815228,-109.8742676,0.087,0.49
23.5539161,-100.6018066,0.03,0.456
20.0456105,-99.5910645,0.508,0.443
18.7815164,-100.1184082,-0.38,0.447
20.3549272,-97.8552246,-0.776,0.508
20.2106559,-88.3630371,-0.229,0.542
20.9101341,-100.2062988,0.397,0.465
17.2981985,-99.2175293,-0.463,0.432
20.6841834,-99.3493652,-0.338,0.476
19.8597269,-104.7546387,-0.528,0.442
21.6676382,-102.5793457,0.751,0.481
27.6154056,-105.7873535,-0.476,0.361
18.3649523,-96.932373,-0.289,0.432
19.2178026,-98.7561035,0.613,0.569
16.1408153,-93.1530762,0.294,0.558
17.6963617,-92.713623,-0.47,0.508
21.2996102,-99.7888184,-0.423,0.427
19.7563639,-100.2062988,-0.411,0.468
19.5287298,-102.4914551,-0.172,0.42
24.1968685,-102.9748535,-0.248,0.434
21.5246269,-87.6599121,0.169,0.592
15.5701276,-93.1311035,0.568,0.591
20.3343253,-99.9206543,0.339,0.511
20.540221,-101.3928223,0.157,0.474
24.6769694,-101.4807129,-0.358,0.407
18.4066544,-103.392334,-0.405,0.341
18.7399059,-100.513916,-0.517,0.419
15.8451046,-96.5808105,-0.674,0.486
19.4873072,-89.8132324,-0.761,0.437
16.7519476,-98.2507324,-0.309,0.529
19.7977172,-97.6574707,-0.608,0.459
25.7899992,-108.0944824,-0.27,0.411
21.1357449,-98.1408691,-0.751,0.424
21.606365,-97.7893066,-0.521,0.448
20.9511796,-104.0734863,0.503,0.393
30.8739398,-113.0163574,-0.227,0.451
17.9055685,-92.911377,0.603,0.58
20.5607954,-101.1730957,0.894,0.437
15.8873757,-96.932373,0.298,0.541
17.7172934,-96.2731934,-0.471,0.503
20.0249676,-97.0202637,-0.464,0.498
28.1010575,-108.6437988,0.132,0.34
21.6472167,-99.0856934,-0.358,0.466
20.3961229,-102.5354004,0.596,0.394
20.4784813,-89.197998,-0.817,0.468
24.9561796,-100.4699707,0.114,0.396
21.6267923,-97.701416,-0.296,0.476
18.3858046,-95.2404785,-0.582,0.486
19.6529339,-100.2282715,-0.445,0.47
18.1354112,-93.0212402,-0.063,0.565
17.9264757,-96.9104004,-0.418,0.464
20.128155,-87.4621582,0.304,0.647
18.5941885,-98.1188965,-0.521,0.457
22.2585964,-99.2175293,0.047,0.452
21.7288855,-100.0085449,-0.447,0.426
22.1161768,-102.4475098,-0.32,0.37
16.8360897,-92.1203613,-0.777,0.474
18.260653,-100.0964355,-0.821,0.42
17.3611242,-92.3620605,-0.603,0.448
21.6472167,-101.3049316,-0.072,0.409
19.4251534,-98.0090332,0.006,0.492
21.1767283,-105.2160645,-0.216,0.464
18.9478555,-101.1291504,-0.205,0.431
19.5287298,-100.4699707,-0.142,0.445
20.6841834,-102.2277832,0.5,0.412
22.4211843,-99.0637207,0.03,0.442
25.5721751,-108.4680176,1.244,0.441
19.9836736,-96.5808105,-0.284,0.503
19.4044302,-97.3718262,-0.412,0.536
17.6963617,-95.7678223,-0.437,0.503
19.5287298,-96.8225098,-0.114,0.532
26.7161733,-107.1276855,-0.627,0.335
21.9939882,-100.1184082,-0.217,0.37
25.4135082,-100.9533691,1.456,0.474
21.9328544,-103.9855957,-0.545,0.338
18.6982852,-99.3493652,-0.78,0.493
24.3571051,-107.2814941,-0.005,0.428
19.6115432,-102.1838379,0.059,0.453
20.128155,-99.7888184,0.046,0.467
20.7047384,-89.5056152,-0.252,0.56
25.6316212,-108.885498,0.086,0.496
21.8513017,-98.8879395,-0.289,0.435
23.2918101,-106.4904785,0.725,0.512
18.8854977,-96.7785645,-0.345,0.54
25.3539542,-98.1408691,-0.524,0.448
18.6358348,-92.3181152,-0.155,0.505
19.6115432,-100.0744629,0.293,0.463
20.540221,-97.3498535,-0.543,0.497
20.8280094,-98.536377,-0.648,0.467
19.1970531,-100.2062988,0.379,0.518
25.8493365,-100.0085449,0.05,0.436
24.6170569,-100.8435059,-0.297,0.337
22.8875618,-102.6672363,0.502,0.46
17.4030627,-97.0861816,-0.243,0.494
32.4819627,-116.8835449,1.019,0.418
17.5078668,-95.9216309,0.028,0.546
28.5073151,-108.0725098,-0.78,0.334
24.7767595,-112.1154785,-0.02,0.495
17.7800738,-92.8894043,-0.361,0.514
16.6677684,-98.3166504,-0.55,0.475
19.4873072,-101.5686035,-0.534,0.398
26.0863877,-103.4362793,-0.209,0.425
17.4449916,-92.4499512,-0.391,0.445
17.6963617,-95.6140137,-0.102,0.541
18.0100796,-96.1633301,0.403,0.556
18.0727566,-98.6682129,0.036,0.542
20.6019358,-103.1506348,0.82,0.446
20.8074712,-98.9538574,-0.377,0.498
20.6636257,-97.5036621,0.195,0.486
18.1771685,-93.9221191,-0.068,0.602
21.0742486,-99.1516113,-0.17,0.425
20.0662507,-97.1081543,0.125,0.55
16.1619207,-97.130127,-0.143,0.573
21.9939882,-100.7775879,-0.231,0.428
21.4019335,-98.9538574,-0.589,0.437
17.3820946,-92.3181152,-0.4,0.424
23.3523422,-98.1408691,-0.686,0.36
20.6225019,-101.0632324,0.163,0.476
19.4665919,-101.8981934,-0.758,0.4
16.9622326,-98.7341309,-0.618,0.513
27.5959343,-113.0163574,-0.413,0.417
15.6547754,-92.9992676,-0.432,0.434
21.1767283,-102.557373,-0.716,0.445
18.7190968,-101.217041,-0.433,0.375
28.3140526,-110.5993652,-0.282,0.449
17.7591494,-94.6911621,-0.464,0.478
19.5080198,-97.635498,0.137,0.5
24.1768248,-104.7106934,-0.002,0.412
20.5607954,-98.1628418,-0.825,0.432
32.3892386,-117.0373535,0.694,0.482
21.258661,-102.2497559,-0.449,0.461
16.2674138,-91.2854004,-0.398,0.449
15.2523892,-92.911377,-0.797,0.427
23.6545875,-102.1398926,-0.211,0.424
21.5655017,-98.7341309,0.204,0.432
26.3820276,-107.7868652,-0.832,0.447
18.1145288,-95.4382324,-0.138,0.481
21.0127268,-97.4377441,-0.336,0.493
22.5227053,-98.1188965,0.166,0.476
21.279137,-100.6237793,-0.068,0.451
22.5024071,-102.2497559,0.076,0.45
19.3837043,-96.8005371,-0.411,0.488
21.9328544,-100.7556152,0.494,0.411
25.3936601,-100.5578613,-0.351,0.442
25.5721751,-102.557373,-0.036,0.393
17.3611242,-99.0197754,-0.295,0.522
16.7098626,-92.3400879,-0.575,0.434
17.214264,-92.4279785,-0.589,0.55
19.445874,-96.6906738,0.221,0.5
30.7418353,-112.4890137,-0.256,0.46
20.2725029,-103.8977051,-0.708,0.404
20.9306583,-99.3933105,-0.213,0.497
20.2725029,-98.2287598,-0.179,0.512
20.2725029,-98.2946777,-0.044,0.48
27.342494,-113.2141113,-0.38,0.486
22.1772314,-102.0080566,0.093,0.44
15.8028247,-96.4929199,-0.125,0.505
21.7288855,-100.9973145,-0.073,0.399
19.6322399,-88.692627,-0.762,0.544
17.5497715,-94.7790527,-0.63,0.489
16.7729866,-93.3728027,1.054,0.575
21.7492955,-100.9533691,0.445,0.463
16.9412147,-92.1203613,-0.401,0.481
18.6982852,-95.723877,-0.276,0.46
15.929638,-93.548584,-0.544,0.5
18.7190968,-101.7663574,-0.446,0.453
21.0537441,-98.0310059,-0.673,0.451
20.5607954,-105.2380371,0.166,0.483
21.6880569,-100.9094238,-0.183,0.436
25.7899992,-108.4899902,-0.349,0.462
19.9836736,-99.239502,0.608,0.523
17.4030627,-93.9001465,-0.328,0.439
19.2385495,-97.2399902,-0.546,0.498
18.7607124,-96.9763184,-0.379,0.501
19.3215109,-100.3601074,-0.742,0.449
23.3321679,-101.8322754,0.291,0.461
19.5494371,-97.635498,0.521,0.502
16.2041247,-94.0100098,0.124,0.506
18.5108654,-98.8439941,-0.192,0.514
18.3440975,-96.932373,0.324,0.44
17.6126105,-100.2941895,-0.364,0.409
18.3649523,-100.2941895,-0.009,0.492
32.500496,-117.1252441,1.291,0.485
18.3232401,-93.0651855,0.232,0.557
19.5080198,-96.8664551,1.082,0.551
22.2585964,-101.0412598,0.284,0.405
27.44004,-108.0285645,-0.356,0.413
24.2169091,-105.7653809,-0.364,0.338
17.0042615,-93.1311035,-0.691,0.481
18.0727566,-94.6911621,0.688,0.555
18.7399059,-96.7565918,0.261,0.543
20.3961229,-87.0227051,0.499,0.608
20.4167166,-101.920166,0.143,0.414
22.2992611,-101.5686035,0.839,0.502
21.6880569,-102.5793457,0.719,0.493
17.3820946,-92.8894043,-0.214,0.444
21.0332369,-103.0407715,-0.091,0.427
16.7519476,-93.6584473,-0.314,0.478
16.1408153,-91.7907715,-0.42,0.439
24.2970401,-103.4143066,0.492,0.463
21.4428427,-100.4699707,0.071,0.446
25.5919938,-105.1940918,0.021,0.347
20.128155,-97.3937988,-0.349,0.482
18.3858046,-99.041748,-0.601,0.444
18.0309744,-95.3723145,-0.34,0.553
26.0666517,-106.9958496,-0.217,0.388
17.0252724,-100.0744629,-0.366,0.539
16.9622326,-97.8991699,-0.406,0.485
24.6969338,-101.0632324,-0.272,0.437
25.9876744,-108.9294434,0.074,0.435
20.7252905,-97.833252,-0.201,0.568
18.6566542,-100.3161621,-0.576,0.505
20.2931131,-98.1188965,0.457,0.512
20.0456105,-104.864502,0.068,0.461
19.8597269,-98.3605957,-0.804,0.548
18.0518668,-93.548584,-0.253,0.512
24.8964019,-100.1184082,0.339,0.427
19.9836736,-101.6784668,-0.463,0.456
18.615013,-98.404541,-0.2,0.503
20.581367,-103.6999512,0.068,0.413
21.5859348,-104.7766113,0.293,0.448
25.6712354,-108.6877441,-0.294,0.413
21.4837405,-99.7009277,-0.677,0.431
18.0309744,-94.5593262,0.752,0.577
20.7252905,-99.9865723,0.317,0.458
16.5203656,-97.4377441,-0.956,0.515
16.5624922,-93.8122559,-0.304,0.534
19.3007745,-100.1843262,0.257,0.494
32.5375513,-115.3674316,0.635,0.439
16.7309063,-99.5251465,-0.778,0.442
20.4784813,-102.2717285,0.136,0.421
19.3007745,-102.2277832,-0.279,0.448
21.1767283,-102.2497559,-0.121,0.45
17.3611242,-95.0427246,0.14,0.488
16.415009,-96.6247559,-0.086,0.493
16.0774856,-92.8674316,0.138,0.51
21.4428427,-104.864502,-0.126,0.452
22.2382596,-101.8981934,-0.655,0.48
20.7252905,-102.8649902,0.381,0.452
25.869109,-100.6677246,-0.517,0.416
20.7458399,-103.5021973,-0.054,0.458
32.3149908,-114.9279785,0.488,0.437
18.0309744,-95.7897949,-0.945,0.512
18.5108654,-100.9753418,-0.527,0.467
18.5317,-96.1193848,0.038,0.494
15.7816814,-96.6467285,-0.407,0.549
16.9832482,-91.373291,-0.697,0.45
21.2996102,-98.2067871,0.018,0.482
24.2169091,-97.8552246,0.053,0.381
16.0563712,-93.7463379,0.181,0.491
18.9270721,-97.8991699,0.794,0.543
17.7382226,-98.6462402,-0.258,0.527
22.3805551,-100.3381348,-0.43,0.385
16.6677684,-97.5036621,-1.033,0.468
16.0352546,-92.6037598,-0.381,0.43
18.0727566,-95.020752,0.305,0.522
16.9832482,-97.6574707,0.064,0.561
18.9478555,-100.2502441,-0.543,0.5
22.0347295,-104.0515137,-0.552,0.353
16.3306825,-94.3615723,-0.374,0.518
17.2772184,-94.6252441,0.164,0.439
18.0518668,-93.0651855,0.13,0.614
19.176301,-102.5354004,-0.176,0.396
19.2385495,-101.4807129,0.014,0.436
18.6358348,-99.5690918,-0.244,0.524
21.1972157,-102.2058105,-0.504,0.431
16.5624922,-93.8562012,-0.445,0.466
21.1767283,-98.4924316,-0.309,0.481
17.6335519,-97.1740723,-1.001,0.456
19.6115432,-99.2175293,0.762,0.541
16.8781467,-92.6037598,-0.221,0.455
17.3191761,-94.5153809,-0.263,0.56
17.6335519,-93.9660645,-0.321,0.531
19.0725011,-96.6906738,-0.362,0.471
18.9686362,-98.8220215,0.148,0.573
19.1140289,-101.7224121,-0.124,0.416
17.4240283,-93.614502,-0.347,0.457
20.3137206,-104.4909668,-0.643,0.453
18.552532,-92.6257324,0.078,0.506
19.4044302,-100.4699707,-0.293,0.532
20.4373076,-101.6345215,0.677,0.441
25.8493365,-108.1604004,0.0,0.444
18.9270721,-100.4699707,0.413,0.391
22.6241518,-100.8654785,0.025,0.537
18.7607124,-88.8684082,-0.139,0.529
17.2352512,-94.5593262,-0.305,0.439
18.0518668,-100.5578613,-0.815,0.386
16.0141357,-95.8996582,-0.771,0.49
20.25189,-101.282959,-0.422,0.451
27.3815228,-101.7224121,0.114,0.361
16.5835521,-91.6809082,-0.195,0.419
29.0465652,-110.9289551,0.965,0.478
17.0252724,-92.7355957,-0.635,0.495
18.3440975,-100.645752,0.591,0.506
25.2347581,-99.8327637,-0.091,0.457
21.1357449,-86.7590332,0.948,0.615
15.0615146,-92.2302246,-0.533,0.538
23.2110579,-102.7770996,-0.019,0.394
18.6982852,-97.9650879,-0.57,0.506
25.3340963,-106.7321777,-0.678,0.457
19.2800355,-100.1623535,0.523,0.493
21.2177003,-88.8024902,0.307,0.536
17.3611242,-93.4606934,-0.677,0.439
17.9264757,-91.7907715,-0.369,0.536
20.4167166,-100.0085449,0.625,0.488
20.2312743,-97.3498535,-0.388,0.476
25.6712354,-107.7429199,-0.376,0.338
19.2800355,-98.2946777,0.782,0.547
19.1347889,-96.5148926,-0.07,0.467
19.01019,-98.9538574,0.365,0.502
16.2252233,-96.7785645,-0.134,0.562
32.500496,-116.8835449,1.127,0.406
21.3405481,-97.833252,0.212,0.554
26.3032638,-108.9294434,0.366,0.5
19.030963,-98.2067871,0.977,0.5
21.115249,-99.0197754,-0.028,0.601
18.9478555,-99.2175293,1.248,0.488
27.1471444,-109.4348145,-0.095,0.449
23.3523422,-102.9748535,0.044,0.432
22.1161768,-98.8659668,-0.686,0.432
20.3961229,-98.2946777,-0.038,0.547
27.8682161,-101.4367676,-0.06,0.455
21.2996102,-98.6462402,-0.293,0.421
21.0127268,-100.8215332,-0.279,0.443
21.2177003,-100.4699707,0.13,0.442
17.7591494,-101.4587402,-0.406,0.358
22.2179198,-97.8112793,0.241,0.528
21.115249,-100.7995605,0.266,0.468
19.4251534,-96.3171387,0.964,0.572
16.0563712,-97.0202637,-0.557,0.421
16.9832482,-97.701416,-0.481,0.43
20.1487843,-98.4265137,0.28,0.529
32.259265,-115.345459,-0.426,0.444
18.4483464,-97.1081543,0.074,0.506
18.6358348,-91.8127441,1.252,0.545
20.7458399,-102.7770996,0.083,0.456
19.4044302,-96.5588379,-0.215,0.535
17.1302914,-97.701416,-0.002,0.516
20.3343253,-97.2619629,-0.775,0.527
19.4251534,-98.2067871,1.293,0.526
19.3422447,-101.4147949,0.086,0.456
28.0622856,-110.6652832,0.319,0.456
23.1706634,-102.0080566,-0.147,0.455
19.9217124,-102.7331543,0.008,0.389
22.1568828,-100.3820801,0.005,0.458
18.0309744,-100.9533691,-0.389,0.45
17.4869108,-98.2946777,-0.251,0.429
21.5859348,-97.701416,-0.68,0.428
19.3629758,-99.7668457,0.779,0.542
15.7393882,-92.7575684,-0.722,0.445
20.1075229,-101.217041,1.07,0.455
18.7815164,-97.1081543,-0.291,0.49
16.7519476,-98.2946777,0.187,0.524
19.1970531,-102.7111816,-0.672,0.469
25.6118091,-104.9523926,-0.027,0.396
25.8097816,-103.3044434,-0.175,0.454
20.4784813,-97.9870605,-0.36,0.447
19.0517333,-104.3371582,-0.216,0.453
19.0517333,-99.5251465,0.76,0.539
16.3306825,-97.0861816,-0.738,0.538
19.6943139,-102.4255371,-0.381,0.427
19.3007745,-102.4255371,-0.143,0.431
19.01019,-97.9211426,0.826,0.489
15.4430906,-92.8234863,-0.655,0.471
17.0252724,-95.4602051,-0.612,0.472
23.6948343,-109.6984863,0.837,0.499
26.5983508,-108.0944824,-0.361,0.479
30.3444351,-108.9294434,-0.358,0.398
17.8219152,-97.9431152,-0.374,0.45
17.9891824,-95.0866699,-0.026,0.562
18.6774709,-91.7248535,0.095,0.572
24.6769694,-100.1623535,0.032,0.429
29.2576481,-100.8874512,-0.265,0.411
22.2179198,-98.3605957,1.219,0.495
28.8350495,-106.7980957,0.313,0.484
17.4869108,-99.4812012,0.245,0.491
20.8485448,-97.701416,-0.227,0.507
18.7190968,-97.3937988,-0.174,0.507
24.7967079,-107.0837402,-0.377,0.379
17.1722825,-98.9978027,-0.438,0.42
18.4275017,-92.9333496,0.232,0.562
22.1365313,-104.6447754,-0.538,0.345
20.540221,-103.8977051,0.245,0.38
15.4430906,-92.2741699,-0.541,0.587
22.7660511,-102.4475098,-0.077,0.466
21.1357449,-100.0305176,-0.061,0.43
17.9264757,-92.6916504,-0.191,0.499
23.049407,-98.8439941,0.088,0.392
22.4008712,-105.3259277,0.066,0.41
19.1555462,-100.1623535,-0.192,0.511
17.1932744,-94.9108887,-0.906,0.527
21.5450657,-101.282959,0.382,0.434
20.2931131,-97.8991699,-0.272,0.522
16.8991717,-97.3059082,0.064,0.532
31.6253207,-106.3366699,0.62,0.474
18.5941885,-99.6569824,-0.533,0.43
25.6118091,-100.0744629,0.347,0.51
20.2725029,-102.2937012,0.105,0.408
21.6880569,-100.7336426,-0.175,0.456
18.1980434,-95.5480957,-0.576,0.502
20.6225019,-100.0524902,-0.011,0.467
20.3137206,-102.8869629,-0.469,0.392
16.8991717,-92.5158691,-0.563,0.472
27.1471444,-109.8522949,0.287,0.433
19.4044302,-103.1506348,-0.082,0.413
19.3215109,-103.9416504,-0.406,0.438
19.6322399,-103.9855957,-0.111,0.436
17.0462809,-96.932373,-0.189,0.535
22.0550957,-101.8322754,-0.146,0.441
20.004322,-102.6452637,0.015,0.432
25.195,-108.0944824,-0.056,0.442
27.3815228,-99.5690918,0.552,0.481
20.004322,-97.7893066,0.28,0.567
22.0958194,-102.8869629,0.045,0.437
17.256236,-100.8215332,-0.642,0.443
26.853479,-106.973877,-0.716,0.335
21.2381821,-103.6120605,0.062,0.434
22.4618017,-101.5466309,-0.735,0.428
21.4632931,-104.8425293,0.95,0.467
21.0537441,-86.8469238,1.017,0.578
25.6910376,-97.8771973,-0.051,0.422
25.2546322,-103.1506348,-0.683,0.378
20.0456105,-98.338623,0.278,0.546
21.9328544,-99.4592285,-0.514,0.443
21.0742486,-100.8215332,0.07,0.443
19.7563639,-100.7556152,-0.344,0.422
31.5504522,-106.3586426,1.051,0.508
18.6358348,-99.5031738,-0.422,0.469
20.7047384,-103.5461426,-0.09,0.491
20.6019358,-101.282959,0.202,0.454
19.8803914,-97.4816895,0.008,0.546
15.6970862,-92.713623,-0.361,0.511
23.0089639,-97.7893066,-0.193,0.436
18.5733616,-92.4938965,-0.723,0.463
19.7149999,-98.470459,0.626,0.538
25.115445,-108.0285645,0.926,0.439
18.9686362,-97.8991699,1.239,0.509
26.0863877,-99.6130371,0.996,0.423
23.6143282,-98.536377,-0.59,0.38
23.2110579,-106.1608887,-0.357,0.367
16.6256648,-97.7893066,-0.313,0.511
19.6115432,-99.876709,0.435,0.516
19.9630226,-97.8991699,-0.057,0.434
18.5317,-100.7116699,-0.624,0.414
27.0493412,-108.951416,-0.479,0.435
18.5317,-95.8117676,0.067,0.493
20.2312743,-98.338623,0.357,0.517
15.4219101,-92.2521973,-0.509,0.501
23.8556976,-106.5124512,-0.461,0.403
20.8896072,-89.2419434,0.292,0.486
17.6126105,-92.0544434,-0.748,0.535
21.2381821,-99.4812012,0.347,0.458
18.3649523,-100.1843262,-0.205,0.499
19.4665919,-98.2946777,-0.056,0.535
27.4205377,-108.0725098,0.002,0.446
19.445874,-98.1848145,-0.183,0.508
19.9630226,-99.3273926,0.692,0.53
26.3820276,-112.5109863,-0.593,0.493
19.0517333,-96.0314941,0.42,0.494
19.2800355,-103.3703613,-1.107,0.523
18.7607124,-98.5583496,0.262,0.499
19.7356832,-102.4035645,-0.734,0.403
22.82682,-99.4592285,-0.206,0.439
22.0143603,-103.326416,-0.102,0.446
18.7399059,-97.4597168,-0.405,0.506
22.4211843,-100.3381348,-0.191,0.496
17.6126105,-93.0212402,0.481,0.603
21.279137,-99.7229004,-0.128,0.423
18.2397857,-91.373291,0.212,0.508
18.7190968,-99.7668457,0.435,0.542
27.5959343,-109.8962402,-0.119,0.437
20.2312743,-101.7883301,0.025,0.435
18.0100796,-93.7902832,0.143,0.554
19.9423689,-99.744873,0.58,0.45
19.4251534,-98.1628418,1.269,0.544
27.342494,-108.380127,-0.387,0.35
30.6095493,-115.9606934,0.283,0.408
17.3611242,-100.8215332,-0.147,0.512
20.0662507,-99.3054199,0.949,0.52
27.7710508,-101.3708496,-0.108,0.387
24.5970797,-107.4133301,0.638,0.455
25.5325281,-100.1184082,0.586,0.45
22.9887378,-105.8532715,0.932,0.502
17.8219152,-94.9328613,-0.08,0.461
17.8219152,-95.7897949,-0.277,0.516
19.176301,-102.7111816,0.894,0.41
20.6636257,-98.7341309,-0.061,0.511
